gene_ids,feature_id,feature_types,genome,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells,feature_name
ENSG00000060971,ENSG00000060971,Gene Expression,GRCh38,2187,1.3153179,0.839547,36.79190751445087,4551.0,8.423322,2187,ACAA1
ENSG00000172936,ENSG00000172936,Gene Expression,GRCh38,1280,0.49277458,0.40063652,63.005780346820806,1705.0,7.441907,1280,MYD88
ENSG00000172939,ENSG00000172939,Gene Expression,GRCh38,1318,0.516474,0.41638792,61.907514450867055,1787.0,7.488853,1318,OXSR1
ENSG00000093217,ENSG00000093217,Gene Expression,GRCh38,559,0.17976879,0.16531847,83.84393063583815,622.0,6.4345465,559,XYLB
ENSG00000114739,ENSG00000114739,Gene Expression,GRCh38,619,0.20722543,0.18832469,82.10982658959539,717.0,6.5764694,619,ACVR2B
ENSG00000157036,ENSG00000157036,Gene Expression,GRCh38,630,0.20606937,0.1873666,81.79190751445087,713.0,6.570883,630,EXOG
ENSG00000183873,ENSG00000183873,Gene Expression,GRCh38,175,0.05202312,0.050715093,94.94219653179191,180.0,5.198497,175,SCN5A
ENSG00000114742,ENSG00000114742,Gene Expression,GRCh38,1108,0.40028903,0.33667868,67.97687861271676,1385.0,7.234177,1108,WDR48
ENSG00000114745,ENSG00000114745,Gene Expression,GRCh38,1560,0.6682081,0.5117501,54.91329479768786,2312.0,7.7463007,1560,GORASP1
ENSG00000168026,ENSG00000168026,Gene Expression,GRCh38,414,0.13468207,0.1263525,88.03468208092485,466.0,6.1463294,414,TTC21A
ENSG00000144655,ENSG00000144655,Gene Expression,GRCh38,833,0.2950867,0.25857764,75.92485549132948,1021.0,6.929517,833,CSRNP1
ENSG00000168329,ENSG00000168329,Gene Expression,GRCh38,109,0.03265896,0.03213699,96.84971098265895,113.0,4.7361984,109,CX3CR1
ENSG00000170011,ENSG00000170011,Gene Expression,GRCh38,236,0.073121384,0.07057159,93.17919075144509,253.0,5.5373344,236,MYRIP
ENSG00000114784,ENSG00000114784,Gene Expression,GRCh38,2771,1.8433526,1.0449839,19.913294797687865,6378.0,8.760767,2771,EIF1B
ENSG00000168032,ENSG00000168032,Gene Expression,GRCh38,273,0.08294798,0.07968693,92.10982658959537,287.0,5.6629605,273,ENTPD3
ENSG00000177873,ENSG00000177873,Gene Expression,GRCh38,647,0.21069364,0.19119346,81.30057803468208,729.0,6.5930443,647,ZNF619
ENSG00000177842,ENSG00000177842,Gene Expression,GRCh38,317,0.09797688,0.093469284,90.83815028901734,339.0,5.8289456,317,ZNF620
ENSG00000172888,ENSG00000172888,Gene Expression,GRCh38,1577,0.6381503,0.4935677,54.421965317919074,2208.0,7.700295,1577,ZNF621
ENSG00000168036,ENSG00000168036,Gene Expression,GRCh38,3354,5.304624,1.8412833,3.063583815028903,18354.0,9.817657,3354,CTNNB1
ENSG00000168038,ENSG00000168038,Gene Expression,GRCh38,655,0.22312139,0.2014061,81.0693641618497,772.0,6.650279,655,ULK4
ENSG00000182606,ENSG00000182606,Gene Expression,GRCh38,1672,0.7554913,0.5627488,51.676300578034684,2614.0,7.8690195,1672,TRAK1
ENSG00000187094,ENSG00000187094,Gene Expression,GRCh38,1272,0.6849711,0.5217484,63.236994219653184,2370.0,7.771067,1272,CCK
ENSG00000114812,ENSG00000114812,Gene Expression,GRCh38,1699,0.8979769,0.6407885,50.895953757225435,3107.0,8.041735,1699,VIPR1
ENSG00000093183,ENSG00000093183,Gene Expression,GRCh38,2383,1.4843931,0.9100284,31.127167630057805,5136.0,8.544225,2383,SEC22C
ENSG00000114857,ENSG00000114857,Gene Expression,GRCh38,2823,2.197399,1.1623377,18.410404624277454,7603.0,8.93643,2823,NKTR
ENSG00000114853,ENSG00000114853,Gene Expression,GRCh38,2438,1.2904624,0.8287537,29.537572254335267,4465.0,8.404248,2438,ZBTB47
ENSG00000244607,ENSG00000244607,Gene Expression,GRCh38,149,0.04450867,0.043546602,95.69364161849711,154.0,5.043425,149,CCDC13
ENSG00000240747,ENSG00000240747,Gene Expression,GRCh38,365,0.112716764,0.10680456,89.45086705202311,390.0,5.9687076,365,KRBOX1
ENSG00000144649,ENSG00000144649,Gene Expression,GRCh38,380,0.11791907,0.111468986,89.01734104046243,408.0,6.0137153,380,GASK1A
ENSG00000144647,ENSG00000144647,Gene Expression,GRCh38,1101,0.3884393,0.3281803,68.17919075144509,1344.0,7.2041492,1101,POMGNT2
ENSG00000163788,ENSG00000163788,Gene Expression,GRCh38,1911,0.9069364,0.645498,44.76878612716762,3138.0,8.05166,1911,SNRK
ENSG00000160746,ENSG00000160746,Gene Expression,GRCh38,1112,0.4083815,0.34244117,67.86127167630059,1413.0,7.254178,1112,ANO10
ENSG00000011198,ENSG00000011198,Gene Expression,GRCh38,874,0.2965318,0.25969285,74.73988439306358,1026.0,6.934397,874,ABHD5
ENSG00000179152,ENSG00000179152,Gene Expression,GRCh38,490,0.1583815,0.14702378,85.83815028901734,548.0,6.3080983,490,TCAIM
ENSG00000185219,ENSG00000185219,Gene Expression,GRCh38,1341,0.5184971,0.4177211,61.24277456647399,1794.0,7.49276,1341,ZNF445
ENSG00000178917,ENSG00000178917,Gene Expression,GRCh38,1180,0.44913295,0.37096542,65.89595375722543,1554.0,7.349231,1180,ZNF852
ENSG00000196345,ENSG00000196345,Gene Expression,GRCh38,305,0.093063585,0.088984385,91.1849710982659,322.0,5.7776523,305,ZKSCAN7
ENSG00000144792,ENSG00000144792,Gene Expression,GRCh38,762,0.25028902,0.22337474,77.97687861271676,866.0,6.765039,762,ZNF660
ENSG00000186448,ENSG00000186448,Gene Expression,GRCh38,827,0.28265896,0.24893524,76.09826589595376,978.0,6.886532,827,ZNF197
ENSG00000196653,ENSG00000196653,Gene Expression,GRCh38,409,0.12976879,0.122013,88.17919075144509,449.0,6.1092477,409,ZNF502
ENSG00000186446,ENSG00000186446,Gene Expression,GRCh38,898,0.3083815,0.26879087,74.04624277456648,1067.0,6.973543,898,ZNF501
ENSG00000163807,ENSG00000163807,Gene Expression,GRCh38,1793,0.81127167,0.5940292,48.17919075144509,2807.0,7.940228,1793,KIAA1143
ENSG00000169964,ENSG00000169964,Gene Expression,GRCh38,984,0.34566474,0.2968881,71.5606936416185,1196.0,7.0875735,984,TMEM42
ENSG00000163810,ENSG00000163810,Gene Expression,GRCh38,1394,2.0517342,1.11571,59.71098265895953,7099.0,8.86785,1394,TGM4
ENSG00000163812,ENSG00000163812,Gene Expression,GRCh38,1997,0.94219655,0.66381955,42.28323699421965,3260.0,8.089789,1997,ZDHHC3
ENSG00000075914,ENSG00000075914,Gene Expression,GRCh38,1973,0.96705204,0.676536,42.97687861271676,3346.0,8.11582,1973,EXOSC7
ENSG00000163815,ENSG00000163815,Gene Expression,GRCh38,1717,0.79393065,0.5844091,50.37572254335261,2747.0,7.9186287,1717,CLEC3B
ENSG00000163814,ENSG00000163814,Gene Expression,GRCh38,795,0.30433527,0.26569355,77.02312138728324,1053.0,6.9603477,795,CDCP1
ENSG00000249992,ENSG00000249992,Gene Expression,GRCh38,1619,0.7184971,0.54145014,53.208092485549145,2486.0,7.8188324,1619,TMEM158
ENSG00000011376,ENSG00000011376,Gene Expression,GRCh38,882,0.30635837,0.2672434,74.5086705202312,1060.0,6.966967,882,LARS2
ENSG00000144791,ENSG00000144791,Gene Expression,GRCh38,1357,0.5410405,0.43245783,60.78034682080925,1872.0,7.535297,1357,LIMD1
ENSG00000211456,ENSG00000211456,Gene Expression,GRCh38,2031,1.0069364,0.6966094,41.300578034682076,3484.0,8.156223,2031,SACM1L
ENSG00000163818,ENSG00000163818,Gene Expression,GRCh38,869,0.3034682,0.26502857,74.88439306358381,1050.0,6.9574976,869,LZTFL1
ENSG00000163820,ENSG00000163820,Gene Expression,GRCh38,2027,0.9598266,0.672856,41.41618497109827,3321.0,8.108322,2027,FYCO1
ENSG00000172215,ENSG00000172215,Gene Expression,GRCh38,137,0.041907515,0.041053183,96.04046242774567,145.0,4.983607,137,CXCR6
ENSG00000163823,ENSG00000163823,Gene Expression,GRCh38,233,0.070809245,0.068414666,93.26589595375722,245.0,5.5053315,233,CCR1
ENSG00000121807,ENSG00000121807,Gene Expression,GRCh38,129,0.038439307,0.03771892,96.27167630057804,133.0,4.89784,129,CCR2
ENSG00000121797,ENSG00000121797,Gene Expression,GRCh38,60,0.017919075,0.01776042,98.26589595375722,62.0,4.1431346,60,CCRL2
ENSG00000012223,ENSG00000012223,Gene Expression,GRCh38,1762,2.8786128,1.3554776,49.07514450867052,9960.0,9.206432,1762,LTF
ENSG00000163827,ENSG00000163827,Gene Expression,GRCh38,55,0.015895953,0.015770936,98.41040462427746,55.0,4.0253515,55,LRRC2
ENSG00000178038,ENSG00000178038,Gene Expression,GRCh38,617,0.2066474,0.18784577,82.16763005780346,715.0,6.57368,617,ALS2CL
ENSG00000181585,ENSG00000181585,Gene Expression,GRCh38,63,0.018208092,0.01804431,98.17919075144509,63.0,4.158883,63,TMIE
ENSG00000188086,ENSG00000188086,Gene Expression,GRCh38,262,0.07919075,0.07621146,92.42774566473987,274.0,5.616771,262,PRSS45P
ENSG00000160808,ENSG00000160808,Gene Expression,GRCh38,359,0.11589596,0.10965763,89.62427745664739,401.0,5.9964523,359,MYL3
ENSG00000160801,ENSG00000160801,Gene Expression,GRCh38,487,0.15057804,0.14026445,85.92485549132948,521.0,6.2576675,487,PTH1R
ENSG00000160799,ENSG00000160799,Gene Expression,GRCh38,2150,1.131792,0.7569629,37.861271676300575,3916.0,8.273082,2150,CCDC12
ENSG00000160796,ENSG00000160796,Gene Expression,GRCh38,981,0.3615607,0.3086316,71.64739884393063,1251.0,7.132498,981,NBEAL2
ENSG00000181555,ENSG00000181555,Gene Expression,GRCh38,2216,1.183526,0.780941,35.95375722543353,4095.0,8.317766,2216,SETD2
ENSG00000088727,ENSG00000088727,Gene Expression,GRCh38,583,0.19046243,0.17434183,83.15028901734104,659.0,6.49224,583,KIF9
ENSG00000114648,ENSG00000114648,Gene Expression,GRCh38,560,0.18208092,0.16727638,83.8150289017341,630.0,6.4473057,560,KLHL18
ENSG00000076201,ENSG00000076201,Gene Expression,GRCh38,1463,0.5803468,0.45764434,57.71676300578035,2008.0,7.6053925,1463,PTPN23
ENSG00000114650,ENSG00000114650,Gene Expression,GRCh38,1132,0.4063584,0.34100366,67.28323699421965,1406.0,7.249215,1132,SCAP
ENSG00000163832,ENSG00000163832,Gene Expression,GRCh38,1752,0.8153179,0.5962606,49.36416184971099,2821.0,7.945201,1752,ELP6
ENSG00000173473,ENSG00000173473,Gene Expression,GRCh38,2731,2.0208092,1.1055248,21.069364161849713,6992.0,8.852665,2731,SMARCC1
ENSG00000132153,ENSG00000132153,Gene Expression,GRCh38,2182,1.1239884,0.75329566,36.9364161849711,3889.0,8.266165,2182,DHX30
ENSG00000047849,ENSG00000047849,Gene Expression,GRCh38,2915,2.0728323,1.1225997,15.751445086705207,7172.0,8.878079,2915,MAP4
ENSG00000164045,ENSG00000164045,Gene Expression,GRCh38,72,0.020809248,0.020595694,97.91907514450867,72.0,4.2904596,72,CDC25A
ENSG00000164048,ENSG00000164048,Gene Expression,GRCh38,721,0.24537572,0.21943727,79.16184971098265,849.0,6.7452364,721,ZNF589
ENSG00000172113,ENSG00000172113,Gene Expression,GRCh38,875,0.3115607,0.2712178,74.71098265895954,1078.0,6.98379,875,NME6
ENSG00000229453,ENSG00000229453,Gene Expression,GRCh38,82,0.02485549,0.024551619,97.6300578034682,86.0,4.465908,82,SPINK8
ENSG00000164050,ENSG00000164050,Gene Expression,GRCh38,2042,1.0849711,0.734755,40.982658959537574,3754.0,8.230844,2042,PLXNB1
ENSG00000164051,ENSG00000164051,Gene Expression,GRCh38,207,0.06098266,0.059195515,94.01734104046243,211.0,5.3565865,207,CCDC51
ENSG00000164053,ENSG00000164053,Gene Expression,GRCh38,752,0.25693643,0.22867736,78.26589595375722,889.0,6.7912216,752,ATRIP
ENSG00000164054,ENSG00000164054,Gene Expression,GRCh38,2680,1.9739884,1.089904,22.543352601156073,6830.0,8.8292265,2680,SHISA5
ENSG00000114268,ENSG00000114268,Gene Expression,GRCh38,212,0.06445087,0.062459048,93.87283236994219,223.0,5.411646,212,PFKFB4
ENSG00000145040,ENSG00000145040,Gene Expression,GRCh38,184,0.055780347,0.054280158,94.6820809248555,193.0,5.267858,184,UCN2
ENSG00000114270,ENSG00000114270,Gene Expression,GRCh38,2554,1.8138728,1.0345618,26.184971098265898,6276.0,8.744647,2554,COL7A1
ENSG00000010256,ENSG00000010256,Gene Expression,GRCh38,2710,1.9049133,1.0664035,21.67630057803468,6591.0,8.7936125,2710,UQCRC1
ENSG00000225697,ENSG00000225697,Gene Expression,GRCh38,909,0.31965318,0.27736896,73.72832369942198,1106.0,7.009409,909,SLC26A6
ENSG00000008300,ENSG00000008300,Gene Expression,GRCh38,84,0.02485549,0.024551619,97.57225433526011,86.0,4.465908,84,CELSR3
ENSG00000213672,ENSG00000213672,Gene Expression,GRCh38,1933,0.88265896,0.6326851,44.13294797687861,3054.0,8.024535,1933,NCKIPSD
ENSG00000068745,ENSG00000068745,Gene Expression,GRCh38,2701,1.9968208,1.0975521,21.936416184971097,6909.0,8.840725,2701,IP6K2
ENSG00000114302,ENSG00000114302,Gene Expression,GRCh38,2241,1.149133,0.7650645,35.23121387283237,3976.0,8.288283,2241,PRKAR2A
ENSG00000221883,ENSG00000221883,Gene Expression,GRCh38,177,0.05346821,0.052087776,94.88439306358381,185.0,5.2257466,177,ARIH2OS
ENSG00000177479,ENSG00000177479,Gene Expression,GRCh38,2250,1.1890173,0.78345275,34.97109826589595,4114.0,8.322394,2250,ARIH2
ENSG00000178467,ENSG00000178467,Gene Expression,GRCh38,2160,1.1413295,0.7614269,37.57225433526011,3949.0,8.281471,2160,P4HTM
ENSG00000178252,ENSG00000178252,Gene Expression,GRCh38,3021,2.9569364,1.37547,12.687861271676304,10231.0,9.233275,3021,WDR6
ENSG00000178149,ENSG00000178149,Gene Expression,GRCh38,611,0.20549133,0.18688723,82.34104046242774,711.0,6.568078,611,DALRD3
ENSG00000178057,ENSG00000178057,Gene Expression,GRCh38,2727,2.050289,1.1152363,21.18497109826589,7094.0,8.867146,2727,NDUFAF3
ENSG00000178035,ENSG00000178035,Gene Expression,GRCh38,2286,1.3777456,0.8661528,33.930635838150295,4767.0,8.469683,2286,IMPDH2
ENSG00000198218,ENSG00000198218,Gene Expression,GRCh38,2417,1.5020231,0.91709965,30.14450867052023,5197.0,8.556029,2417,QRICH1
ENSG00000172053,ENSG00000172053,Gene Expression,GRCh38,2367,1.4760115,0.906649,31.589595375722546,5107.0,8.538563,2367,QARS
ENSG00000172046,ENSG00000172046,Gene Expression,GRCh38,1575,0.6852601,0.5219199,54.47976878612717,2371.0,7.7714887,1575,USP19
ENSG00000172037,ENSG00000172037,Gene Expression,GRCh38,3300,4.012139,1.6118628,4.6242774566473965,13882.0,9.538421,3300,LAMB2
ENSG00000177352,ENSG00000177352,Gene Expression,GRCh38,933,0.32890174,0.28435284,73.03468208092485,1138.0,7.037906,933,CCDC71
ENSG00000185909,ENSG00000185909,Gene Expression,GRCh38,903,0.31069365,0.2705565,73.90173410404624,1075.0,6.9810057,903,KLHDC8B
ENSG00000173421,ENSG00000173421,Gene Expression,GRCh38,230,0.069653176,0.06733446,93.35260115606935,241.0,5.488938,230,CCDC36
ENSG00000188315,ENSG00000188315,Gene Expression,GRCh38,586,0.19104046,0.17482726,83.06358381502889,661.0,6.4952655,586,C3orf62
ENSG00000114316,ENSG00000114316,Gene Expression,GRCh38,2050,1.0375723,0.71175903,40.7514450867052,3590.0,8.186186,2050,USP4
ENSG00000067560,ENSG00000067560,Gene Expression,GRCh38,3449,9.30289,2.3324244,0.3179190751445127,32188.0,10.37938,3449,RHOA
ENSG00000145022,ENSG00000145022,Gene Expression,GRCh38,1363,0.55924857,0.44420403,60.60693641618498,1935.0,7.5683794,1363,TCTA
ENSG00000145020,ENSG00000145020,Gene Expression,GRCh38,1953,0.93034685,0.6576997,43.55491329479769,3219.0,8.077137,1953,AMT
ENSG00000173402,ENSG00000173402,Gene Expression,GRCh38,2419,1.3679191,0.86201155,30.086705202312135,4733.0,8.462525,2419,DAG1
ENSG00000164061,ENSG00000164061,Gene Expression,GRCh38,74,0.0216763,0.02144471,97.86127167630057,75.0,4.3307333,74,BSN
ENSG00000164062,ENSG00000164062,Gene Expression,GRCh38,1739,0.7783237,0.5756712,49.73988439306358,2693.0,7.8987823,1739,APEH
ENSG00000173531,ENSG00000173531,Gene Expression,GRCh38,455,0.15086704,0.14051561,86.84971098265896,522.0,6.2595816,455,MST1
ENSG00000164068,ENSG00000164068,Gene Expression,GRCh38,1963,0.9372832,0.6612866,43.26589595375723,3243.0,8.084562,1963,RNF123
ENSG00000173540,ENSG00000173540,Gene Expression,GRCh38,1460,0.6375722,0.4932148,57.80346820809248,2206.0,7.6993895,1460,GMPPB
ENSG00000176095,ENSG00000176095,Gene Expression,GRCh38,1439,0.56763005,0.44956496,58.410404624277454,1964.0,7.5832477,1439,IP6K1
ENSG00000185614,ENSG00000185614,Gene Expression,GRCh38,186,0.055780347,0.054280158,94.6242774566474,193.0,5.267858,186,INKA1
ENSG00000182179,ENSG00000182179,Gene Expression,GRCh38,1657,0.6933526,0.52671033,52.10982658959538,2399.0,7.783224,1657,UBA7
ENSG00000183763,ENSG00000183763,Gene Expression,GRCh38,169,0.051445086,0.05016549,95.11560693641619,178.0,5.1873856,169,TRAIP
ENSG00000164078,ENSG00000164078,Gene Expression,GRCh38,281,0.08872832,0.08501034,91.878612716763,307.0,5.7300997,281,MST1R
ENSG00000164077,ENSG00000164077,Gene Expression,GRCh38,474,0.1482659,0.13825288,86.30057803468209,513.0,6.2422233,474,MON1A
ENSG00000004534,ENSG00000004534,Gene Expression,GRCh38,2679,1.933815,1.0763036,22.572254335260112,6691.0,8.808668,2679,RBM6
ENSG00000003756,ENSG00000003756,Gene Expression,GRCh38,3008,2.9095376,1.363419,13.0635838150289,10067.0,9.217117,3008,RBM5
ENSG00000001617,ENSG00000001617,Gene Expression,GRCh38,1153,0.4950867,0.4021842,66.67630057803468,1713.0,7.446585,1153,SEMA3F
ENSG00000114353,ENSG00000114353,Gene Expression,GRCh38,3273,3.8130057,1.5713217,5.404624277456649,13193.0,9.487517,3273,GNAI2
ENSG00000012171,ENSG00000012171,Gene Expression,GRCh38,1369,0.52890176,0.42454967,60.43352601156069,1830.0,7.5126176,1369,SEMA3B
ENSG00000214706,ENSG00000214706,Gene Expression,GRCh38,1208,0.46618497,0.3826638,65.08670520231215,1613.0,7.386471,1208,IFRD2
ENSG00000186792,ENSG00000186792,Gene Expression,GRCh38,226,0.0699422,0.067604624,93.46820809248555,242.0,5.4930615,226,HYAL3
ENSG00000243477,ENSG00000243477,Gene Expression,GRCh38,403,0.12919076,0.12150123,88.35260115606937,447.0,6.104793,403,NAA80
ENSG00000114378,ENSG00000114378,Gene Expression,GRCh38,222,0.06734104,0.06517054,93.58381502890174,233.0,5.4553213,222,HYAL1
ENSG00000068001,ENSG00000068001,Gene Expression,GRCh38,1539,0.7086705,0.5357156,55.52023121387284,2452.0,7.805067,1539,HYAL2
ENSG00000114383,ENSG00000114383,Gene Expression,GRCh38,1009,0.366474,0.3122337,70.83815028901735,1268.0,7.1459846,1009,TUSC2
ENSG00000068028,ENSG00000068028,Gene Expression,GRCh38,1178,0.4286127,0.35670385,65.95375722543353,1483.0,7.3024964,1178,RASSF1
ENSG00000114388,ENSG00000114388,Gene Expression,GRCh38,984,0.35202312,0.3016021,71.5606936416185,1218.0,7.1057863,984,NPRL2
ENSG00000114395,ENSG00000114395,Gene Expression,GRCh38,1046,0.39942196,0.33605927,69.76878612716763,1382.0,7.2320104,1046,CYB561D2
ENSG00000126062,ENSG00000126062,Gene Expression,GRCh38,1563,0.65722543,0.5051448,54.82658959537572,2274.0,7.7297354,1563,TMEM115
ENSG00000007402,ENSG00000007402,Gene Expression,GRCh38,317,0.09884393,0.09425866,90.83815028901734,342.0,5.8377304,317,CACNA2D2
ENSG00000088543,ENSG00000088543,Gene Expression,GRCh38,870,0.29682082,0.25991574,74.85549132947978,1027.0,6.9353704,870,C3orf18
ENSG00000114735,ENSG00000114735,Gene Expression,GRCh38,1032,0.37080926,0.31540126,70.17341040462428,1283.0,7.1577353,1032,HEMK1
ENSG00000114737,ENSG00000114737,Gene Expression,GRCh38,616,0.216763,0.19619405,82.19653179190752,750.0,6.6214056,616,CISH
ENSG00000114738,ENSG00000114738,Gene Expression,GRCh38,1017,0.37109828,0.31561208,70.60693641618498,1284.0,7.158514,1017,MAPKAPK3
ENSG00000088538,ENSG00000088538,Gene Expression,GRCh38,126,0.03699422,0.036326353,96.35838150289018,128.0,4.8598123,126,DOCK3
ENSG00000145050,ENSG00000145050,Gene Expression,GRCh38,2296,1.4,0.87546873,33.641618497109825,4844.0,8.4857025,2296,MANF
ENSG00000259956,ENSG00000259956,Gene Expression,GRCh38,1918,0.8849711,0.6339125,44.566473988439306,3062.0,8.02715,1918,RBM15B
ENSG00000145041,ENSG00000145041,Gene Expression,GRCh38,1207,0.45895955,0.37772354,65.11560693641619,1588.0,7.37086,1207,DCAF1
ENSG00000164080,ENSG00000164080,Gene Expression,GRCh38,1119,0.40953758,0.3432617,67.65895953757226,1417.0,7.257003,1119,RAD54L2
ENSG00000164081,ENSG00000164081,Gene Expression,GRCh38,1496,0.65289015,0.5025253,56.76300578034682,2259.0,7.72312,1496,TEX264
ENSG00000114767,ENSG00000114767,Gene Expression,GRCh38,514,0.16734104,0.15472855,85.14450867052024,579.0,6.363028,514,RRP9
ENSG00000041880,ENSG00000041880,Gene Expression,GRCh38,1139,0.43063584,0.35811898,67.08092485549133,1490.0,7.3072023,1139,PARP3
ENSG00000090097,ENSG00000090097,Gene Expression,GRCh38,1907,0.87947977,0.63099504,44.884393063583815,3043.0,8.020927,1907,PCBP4
ENSG00000114779,ENSG00000114779,Gene Expression,GRCh38,1981,1.0060694,0.6961773,42.74566473988439,3481.0,8.155362,1981,ABHD14B
ENSG00000248487,ENSG00000248487,Gene Expression,GRCh38,1344,0.5468208,0.43620175,61.156069364161844,1892.0,7.545918,1344,ABHD14A
ENSG00000243989,ENSG00000243989,Gene Expression,GRCh38,613,0.20953757,0.1902381,82.28323699421965,725.0,6.58755,613,ACY1
ENSG00000164086,ENSG00000164086,Gene Expression,GRCh38,743,0.25057805,0.22360589,78.52601156069365,867.0,6.7661915,743,DUSP7
ENSG00000164087,ENSG00000164087,Gene Expression,GRCh38,85,0.02485549,0.024551619,97.54335260115607,86.0,4.465908,85,POC1A
ENSG00000023330,ENSG00000023330,Gene Expression,GRCh38,113,0.035549134,0.03493185,96.73410404624278,123.0,4.8202815,113,ALAS1
ENSG00000247596,ENSG00000247596,Gene Expression,GRCh38,1012,0.35549134,0.304164,70.7514450867052,1230.0,7.115582,1012,TWF2
ENSG00000164088,ENSG00000164088,Gene Expression,GRCh38,1396,0.53410405,0.42794654,59.65317919075144,1848.0,7.5224004,1396,PPM1M
ENSG00000164091,ENSG00000164091,Gene Expression,GRCh38,3151,3.116763,1.4150672,8.930635838150291,10784.0,9.285912,3151,WDR82
ENSG00000168237,ENSG00000168237,Gene Expression,GRCh38,1004,0.36242774,0.3092682,70.98265895953757,1254.0,7.134891,1004,GLYCTK
ENSG00000114841,ENSG00000114841,Gene Expression,GRCh38,626,0.20693642,0.18808526,81.90751445086705,716.0,6.5750756,626,DNAH1
ENSG00000163930,ENSG00000163930,Gene Expression,GRCh38,872,0.30433527,0.26569355,74.79768786127168,1053.0,6.9603477,872,BAP1
ENSG00000010318,ENSG00000010318,Gene Expression,GRCh38,192,0.057225432,0.055647958,94.45086705202313,198.0,5.293305,192,PHF7
